Product Code,Product Description,Purchase/Usage Frequency,Date,Customer ID,State
22086,Vehicle Insurance,1,12-05-2010 13:05,15808,Uttar Pradesh
22086,Vehicle Insurance,1,12-05-2010 13:18,14161,Uttar Pradesh
21212,Health Insurance,1,12-05-2010 13:26,16411,Uttar Pradesh
84879,Guarantees,1,12-05-2010 13:29,13767,Uttar Pradesh
22727,Savings Account,1,12-05-2010 13:29,13767,Uttar Pradesh
22386,Debit Card,1,12-05-2010 13:42,16402,Uttar Pradesh
22386,Debit Card,1,12-05-2010 13:42,16402,Uttar Pradesh
22457,Taxes,1,12-05-2010 13:49,15023,Uttar Pradesh
22086,Vehicle Insurance,1,12-05-2010 13:55,15311,Uttar Pradesh
84879,Guarantees,1,12-05-2010 13:55,15426,Uttar Pradesh
21034,Home Insurance,1,12-05-2010 14:06,15894,Uttar Pradesh
22197A,Flood Insurance,1,12-05-2010 14:06,15894,Uttar Pradesh
21034,Home Insurance,1,12-05-2010 14:06,15894,Uttar Pradesh
21212,Health Insurance,1,12-05-2010 14:06,15894,Uttar Pradesh
22423,Payroll Account,1,12-05-2010 14:19,12472,Karnataka
21034,Home Insurance,1,12-05-2010 14:25,14506,Uttar Pradesh
84879,Guarantees,1,12-05-2010 14:45,15555,Uttar Pradesh
22469,Credit Card,1,12-05-2010 14:52,13034,Uttar Pradesh
84879,Guarantees,1,12-05-2010 14:52,13034,Uttar Pradesh
21034,Home Insurance,1,12-05-2010 15:06,17402,Uttar Pradesh
84879,Guarantees,1,12-05-2010 15:12,15889,Uttar Pradesh
21034,Home Insurance,1,12-05-2010 15:12,15889,Uttar Pradesh
21034,Home Insurance,1,12-05-2010 15:12,15889,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-05-2010 15:15,15953,Uttar Pradesh
84879,Guarantees,1,12-05-2010 15:15,15953,Uttar Pradesh
20728,Particular Plus Account,1,12-05-2010 15:15,15953,Uttar Pradesh
22469,Credit Card,1,12-05-2010 15:18,16143,Uttar Pradesh
20725,Funds,1,12-05-2010 15:18,16143,Uttar Pradesh
22383A,Medium Term Loan,1,12-05-2010 15:18,16143,Uttar Pradesh
22457,Taxes,1,12-05-2010 15:18,16143,Uttar Pradesh
22197A,Flood Insurance,1,12-05-2010 15:21,12720,Karnataka
22386,Debit Card,1,12-05-2010 15:21,12720,Karnataka
85099B,Short Term Deposits,1,12-05-2010 15:21,12720,Karnataka
84879,Guarantees,1,12-05-2010 15:38,12747,Uttar Pradesh
22197A,Flood Insurance,1,12-05-2010 15:40,15502,Uttar Pradesh
22086,Vehicle Insurance,1,12-05-2010 15:47,14081,Uttar Pradesh
22423,Payroll Account,1,12-05-2010 15:47,14081,Uttar Pradesh
21212,Health Insurance,1,12-05-2010 15:47,14081,Uttar Pradesh
20728,Particular Plus Account,1,12-05-2010 16:00,14404,Uttar Pradesh
22086,Vehicle Insurance,1,12-05-2010 16:00,14404,Uttar Pradesh
20727,Long Term Deposits,1,12-05-2010 16:00,14404,Uttar Pradesh
22423,Payroll Account,1,12-05-2010 16:00,14404,Uttar Pradesh
22469,Credit Card,1,12-05-2010 16:10,13579,Uttar Pradesh
22086,Vehicle Insurance,1,12-05-2010 16:24,13174,Uttar Pradesh
22086,Vehicle Insurance,1,12-05-2010 16:24,13174,Uttar Pradesh
22086,Vehicle Insurance,1,12-05-2010 16:24,13174,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-05-2010 16:24,13174,Uttar Pradesh
22086,Vehicle Insurance,1,12-05-2010 16:41,12748,Uttar Pradesh
21212,Health Insurance,1,12-06-2010 08:42,17677,Uttar Pradesh
22383A,Medium Term Loan,1,12-06-2010 08:42,17677,Uttar Pradesh
85099B,Short Term Deposits,1,12-06-2010 08:42,17677,Uttar Pradesh
22469,Credit Card,1,12-06-2010 10:03,16161,Uttar Pradesh
85099B,Short Term Deposits,1,12-06-2010 10:03,16161,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-06-2010 10:05,18219,Uttar Pradesh
84879,Guarantees,1,12-06-2010 10:05,18219,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-06-2010 10:19,14748,Uttar Pradesh
22469,Credit Card,1,12-06-2010 10:24,14748,Uttar Pradesh
20728,Particular Plus Account,1,12-06-2010 10:27,12808,Rajasthan
22469,Credit Card,1,12-06-2010 11:03,14443,Uttar Pradesh
22086,Vehicle Insurance,1,12-06-2010 11:10,17691,Uttar Pradesh
21034,Home Insurance,1,12-06-2010 11:16,17227,Uttar Pradesh
22197A,Flood Insurance,1,12-06-2010 11:26,15039,Uttar Pradesh
85099B,Short Term Deposits,1,12-06-2010 11:26,15039,Uttar Pradesh
22382,Long Term Loan,1,12-06-2010 11:26,15039,Uttar Pradesh
22197A,Flood Insurance,1,12-06-2010 11:26,15919,Uttar Pradesh
22197A,Flood Insurance,1,12-06-2010 11:26,15919,Uttar Pradesh
22086,Vehicle Insurance,1,12-06-2010 11:37,13497,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-06-2010 11:38,15860,Uttar Pradesh
21034,Home Insurance,1,12-06-2010 11:38,15860,Uttar Pradesh
22423,Payroll Account,1,12-06-2010 11:42,15304,Uttar Pradesh
22423,Payroll Account,1,12-06-2010 11:58,14344,Uttar Pradesh
22457,Taxes,1,12-06-2010 11:58,14344,Uttar Pradesh
22469,Credit Card,1,12-06-2010 11:58,14344,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-06-2010 11:58,14344,Uttar Pradesh
22727,Savings Account,1,12-06-2010 12:06,16719,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-06-2010 12:06,16719,Uttar Pradesh
22086,Vehicle Insurance,1,12-06-2010 12:06,16719,Uttar Pradesh
21034,Home Insurance,1,12-06-2010 12:06,16719,Uttar Pradesh
22086,Vehicle Insurance,1,12-06-2010 12:15,15048,Uttar Pradesh
84879,Guarantees,1,12-06-2010 12:21,15301,Uttar Pradesh
22457,Taxes,1,12-06-2010 12:23,16898,Uttar Pradesh
85099B,Short Term Deposits,1,12-06-2010 12:23,12748,Uttar Pradesh
22382,Long Term Loan,1,12-06-2010 12:23,12748,Uttar Pradesh
20728,Particular Plus Account,1,12-06-2010 12:23,12748,Uttar Pradesh
20725,Funds,1,12-06-2010 12:23,12748,Uttar Pradesh
20727,Long Term Deposits,1,12-06-2010 12:23,12748,Uttar Pradesh
22384,E Account,1,12-06-2010 12:23,12748,Uttar Pradesh
22086,Vehicle Insurance,1,12-06-2010 12:30,14825,Uttar Pradesh
84879,Guarantees,1,12-06-2010 12:34,17596,Uttar Pradesh
22423,Payroll Account,1,12-06-2010 12:38,15078,Uttar Pradesh
22386,Debit Card,1,12-06-2010 12:38,15078,Uttar Pradesh
85099B,Short Term Deposits,1,12-06-2010 12:38,15078,Uttar Pradesh
21034,Home Insurance,1,12-06-2010 12:39,14085,Uttar Pradesh
85099B,Short Term Deposits,1,12-06-2010 12:41,17860,Uttar Pradesh
22086,Vehicle Insurance,1,12-06-2010 12:44,13155,Uttar Pradesh
21034,Home Insurance,1,12-06-2010 12:44,13155,Uttar Pradesh
85099B,Short Term Deposits,1,12-06-2010 12:52,16919,Uttar Pradesh
22386,Debit Card,1,12-06-2010 12:52,16919,Uttar Pradesh
22197A,Flood Insurance,1,12-06-2010 12:55,17259,Uttar Pradesh
22727,Savings Account,1,12-06-2010 12:55,17259,Uttar Pradesh
22383A,Medium Term Loan,1,12-06-2010 12:55,17259,Uttar Pradesh
22086,Vehicle Insurance,1,12-06-2010 12:55,17019,Uttar Pradesh
22423,Payroll Account,1,12-06-2010 13:06,14911,Madhya Pradesh
22727,Savings Account,1,12-06-2010 13:13,16710,Uttar Pradesh
22086,Vehicle Insurance,1,12-06-2010 13:13,16710,Uttar Pradesh
22086,Vehicle Insurance,1,12-06-2010 13:21,15984,Uttar Pradesh
22423,Payroll Account,1,12-06-2010 13:22,14487,Uttar Pradesh
22423,Payroll Account,1,12-06-2010 13:34,13468,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-06-2010 13:35,17682,Uttar Pradesh
22457,Taxes,1,12-06-2010 13:35,17682,Uttar Pradesh
20725,Funds,1,12-06-2010 13:35,17682,Uttar Pradesh
20727,Long Term Deposits,1,12-06-2010 13:35,17682,Uttar Pradesh
20728,Particular Plus Account,1,12-06-2010 13:35,17682,Uttar Pradesh
22382,Long Term Loan,1,12-06-2010 13:35,17682,Uttar Pradesh
22383A,Medium Term Loan,1,12-06-2010 13:35,17682,Uttar Pradesh
22384,E Account,1,12-06-2010 13:35,17682,Uttar Pradesh
22469,Credit Card,1,12-06-2010 13:35,17682,Uttar Pradesh
22086,Vehicle Insurance,1,12-06-2010 13:41,17757,Uttar Pradesh
22197A,Flood Insurance,1,12-06-2010 13:41,17757,Uttar Pradesh
22423,Payroll Account,1,12-06-2010 13:53,16550,Uttar Pradesh
22197A,Flood Insurance,1,12-06-2010 13:53,16550,Uttar Pradesh
22086,Vehicle Insurance,1,12-06-2010 13:53,16550,Uttar Pradesh
22457,Taxes,1,12-06-2010 13:53,16550,Uttar Pradesh
85099B,Short Term Deposits,1,12-06-2010 13:58,17068,Uttar Pradesh
22469,Credit Card,1,12-06-2010 13:58,17068,Uttar Pradesh
22382,Long Term Loan,1,12-06-2010 13:58,17068,Uttar Pradesh
22383A,Medium Term Loan,1,12-06-2010 13:58,17068,Uttar Pradesh
20728,Particular Plus Account,1,12-06-2010 13:58,17068,Uttar Pradesh
20727,Long Term Deposits,1,12-06-2010 13:58,17068,Uttar Pradesh
20725,Funds,1,12-06-2010 13:58,17068,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-06-2010 13:59,13089,Uttar Pradesh
84879,Guarantees,1,12-06-2010 13:59,13089,Uttar Pradesh
22086,Vehicle Insurance,1,12-06-2010 14:05,15356,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-06-2010 14:05,15356,Uttar Pradesh
84879,Guarantees,1,12-06-2010 14:08,17223,Uttar Pradesh
84879,Guarantees,1,12-06-2010 14:08,17223,Uttar Pradesh
22423,Payroll Account,1,12-06-2010 14:08,17223,Uttar Pradesh
22086,Vehicle Insurance,1,12-06-2010 14:19,16817,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-06-2010 14:36,17191,Uttar Pradesh
22086,Vehicle Insurance,1,12-06-2010 14:36,17191,Uttar Pradesh
21034,Home Insurance,1,12-06-2010 14:36,17191,Uttar Pradesh
22423,Payroll Account,1,12-06-2010 14:36,17191,Uttar Pradesh
22423,Payroll Account,1,12-06-2010 15:00,15194,Uttar Pradesh
22727,Savings Account,1,12-06-2010 15:13,17884,Uttar Pradesh
22086,Vehicle Insurance,1,12-06-2010 15:13,17884,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-06-2010 15:14,13495,Uttar Pradesh
22727,Savings Account,1,12-06-2010 15:18,17519,Uttar Pradesh
47566,Travel Insurance,1,12-06-2010 15:18,17519,Uttar Pradesh
22727,Savings Account,1,12-06-2010 15:25,17218,Uttar Pradesh
22423,Payroll Account,1,12-06-2010 15:25,17218,Uttar Pradesh
84879,Guarantees,1,12-06-2010 15:25,17218,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-06-2010 15:35,15602,Uttar Pradesh
21034,Home Insurance,1,12-06-2010 15:54,12748,Uttar Pradesh
22086,Vehicle Insurance,1,12-06-2010 16:36,12913,Uttar Pradesh
84879,Guarantees,1,12-06-2010 16:36,12913,Uttar Pradesh
21034,Home Insurance,1,12-06-2010 16:58,17920,Uttar Pradesh
22727,Savings Account,1,12-06-2010 17:16,17869,Uttar Pradesh
47566,Travel Insurance,1,12-06-2010 17:16,17869,Uttar Pradesh
22086,Vehicle Insurance,1,12-06-2010 17:26,13564,Uttar Pradesh
22423,Payroll Account,1,12-06-2010 17:26,13564,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-07-2010 09:13,18055,Uttar Pradesh
22469,Credit Card,1,12-07-2010 09:43,17450,Uttar Pradesh
84879,Guarantees,1,12-07-2010 09:51,17511,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-07-2010 09:51,17511,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-07-2010 10:04,17616,Uttar Pradesh
20727,Long Term Deposits,1,12-07-2010 10:06,17228,Uttar Pradesh
20728,Particular Plus Account,1,12-07-2010 10:06,17228,Uttar Pradesh
21212,Health Insurance,1,12-07-2010 10:08,12681,Uttarakhand
84879,Guarantees,1,12-07-2010 10:14,14907,Uttar Pradesh
22382,Long Term Loan,1,12-07-2010 10:32,17735,Uttar Pradesh
20727,Long Term Deposits,1,12-07-2010 10:32,17735,Uttar Pradesh
22383A,Medium Term Loan,1,12-07-2010 10:32,17735,Uttar Pradesh
22469,Credit Card,1,12-07-2010 10:36,16059,Uttar Pradesh
20725,Funds,1,12-07-2010 10:36,12567,Uttarakhand
22383A,Medium Term Loan,1,12-07-2010 10:36,12567,Uttarakhand
22382,Long Term Loan,1,12-07-2010 10:36,12567,Uttarakhand
22423,Payroll Account,1,12-07-2010 10:47,15018,Uttar Pradesh
22086,Vehicle Insurance,1,12-07-2010 11:11,12971,Uttar Pradesh
85099B,Short Term Deposits,1,12-07-2010 11:26,15838,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-07-2010 11:30,14733,Uttar Pradesh
22457,Taxes,1,12-07-2010 11:30,14733,Uttar Pradesh
22469,Credit Card,1,12-07-2010 11:30,14733,Uttar Pradesh
22086,Vehicle Insurance,1,12-07-2010 11:30,14733,Uttar Pradesh
22197A,Flood Insurance,1,12-07-2010 11:33,17017,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-07-2010 11:45,14176,Uttar Pradesh
22423,Payroll Account,1,12-07-2010 11:49,15353,Uttar Pradesh
22727,Savings Account,1,12-07-2010 11:59,18119,Uttar Pradesh
21034,Home Insurance,1,12-07-2010 11:59,18119,Uttar Pradesh
84879,Guarantees,1,12-07-2010 12:18,17491,Uttar Pradesh
20727,Long Term Deposits,1,12-07-2010 12:21,14282,Uttar Pradesh
22197A,Flood Insurance,1,12-07-2010 12:29,13569,Uttar Pradesh
22727,Savings Account,1,12-07-2010 12:37,14135,Uttar Pradesh
84879,Guarantees,1,12-07-2010 12:43,17287,Uttar Pradesh
21212,Health Insurance,1,12-07-2010 12:49,14673,Uttar Pradesh
21212,Health Insurance,1,12-07-2010 13:01,13488,Uttar Pradesh
84879,Guarantees,1,12-07-2010 13:01,13488,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-07-2010 13:01,13488,Uttar Pradesh
22423,Payroll Account,1,12-07-2010 13:13,16221,Uttar Pradesh
21034,Home Insurance,1,12-07-2010 13:13,16221,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-07-2010 13:13,16221,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-07-2010 13:16,15002,Uttar Pradesh
22469,Credit Card,1,12-07-2010 13:16,15002,Uttar Pradesh
22086,Vehicle Insurance,1,12-07-2010 13:16,15002,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-07-2010 13:18,15965,Uttar Pradesh
85099B,Short Term Deposits,1,12-07-2010 13:18,15965,Uttar Pradesh
22386,Debit Card,1,12-07-2010 13:18,15965,Uttar Pradesh
84879,Guarantees,1,12-07-2010 13:20,15024,Uttar Pradesh
22457,Taxes,1,12-07-2010 13:20,15024,Uttar Pradesh
22423,Payroll Account,1,12-07-2010 13:20,15024,Uttar Pradesh
22086,Vehicle Insurance,1,12-07-2010 13:20,15024,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-07-2010 13:28,13769,Uttar Pradesh
22469,Credit Card,1,12-07-2010 13:28,13769,Uttar Pradesh
22727,Savings Account,1,12-07-2010 13:29,16904,Uttar Pradesh
22086,Vehicle Insurance,1,12-07-2010 13:29,16904,Uttar Pradesh
85099B,Short Term Deposits,1,12-07-2010 13:29,16904,Uttar Pradesh
85099B,Short Term Deposits,1,12-07-2010 13:45,16086,Uttar Pradesh
22423,Payroll Account,1,12-07-2010 13:50,15061,Uttar Pradesh
21212,Health Insurance,1,12-07-2010 13:50,15061,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-07-2010 13:53,13786,Uttar Pradesh
21034,Home Insurance,1,12-07-2010 14:41,12748,Uttar Pradesh
22727,Savings Account,1,12-07-2010 14:57,12347,Jharkhand
22086,Vehicle Insurance,1,12-07-2010 14:58,14739,Uttar Pradesh
84879,Guarantees,1,12-07-2010 15:03,17419,Uttar Pradesh
21212,Health Insurance,1,12-07-2010 15:03,17419,Uttar Pradesh
22086,Vehicle Insurance,1,12-07-2010 15:18,16306,Uttar Pradesh
21034,Home Insurance,1,12-07-2010 15:39,17591,Uttar Pradesh
22383A,Medium Term Loan,1,12-07-2010 15:39,17591,Uttar Pradesh
22086,Vehicle Insurance,1,12-07-2010 15:39,17591,Uttar Pradesh
21034,Home Insurance,1,12-07-2010 15:39,17591,Uttar Pradesh
21212,Health Insurance,1,12-07-2010 15:39,17591,Uttar Pradesh
22423,Payroll Account,1,12-07-2010 15:39,17591,Uttar Pradesh
22197A,Flood Insurance,1,12-07-2010 15:48,12839,Uttar Pradesh
22469,Credit Card,1,12-07-2010 15:48,13807,Uttar Pradesh
85099B,Short Term Deposits,1,12-07-2010 15:48,16125,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-07-2010 15:48,16125,Uttar Pradesh
22727,Savings Account,1,12-07-2010 15:54,17897,Uttar Pradesh
21034,Home Insurance,1,12-07-2010 15:54,17897,Uttar Pradesh
22727,Savings Account,1,12-07-2010 15:54,17897,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-07-2010 16:20,15081,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-08-2010 08:58,16863,Uttar Pradesh
22423,Payroll Account,1,12-08-2010 09:20,13267,Uttar Pradesh
22423,Payroll Account,1,12-08-2010 09:30,13050,Uttar Pradesh
21212,Health Insurance,1,12-08-2010 09:51,15628,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-08-2010 09:51,15628,Uttar Pradesh
20725,Funds,1,12-08-2010 10:14,12921,Uttar Pradesh
20728,Particular Plus Account,1,12-08-2010 10:14,12921,Uttar Pradesh
21212,Health Insurance,1,12-08-2010 10:14,12921,Uttar Pradesh
22384,E Account,1,12-08-2010 10:21,14744,Uttar Pradesh
20725,Funds,1,12-08-2010 10:21,14744,Uttar Pradesh
22423,Payroll Account,1,12-08-2010 10:35,17406,Uttar Pradesh
47566,Travel Insurance,1,12-08-2010 10:39,13842,Uttar Pradesh
22469,Credit Card,1,12-08-2010 10:39,13842,Uttar Pradesh
84879,Guarantees,1,12-08-2010 10:39,13842,Uttar Pradesh
22423,Payroll Account,1,12-08-2010 10:40,14796,Uttar Pradesh
21212,Health Insurance,1,12-08-2010 10:40,14796,Uttar Pradesh
22086,Vehicle Insurance,1,12-08-2010 10:45,12441,Uttarakhand
22423,Payroll Account,1,12-08-2010 11:02,17706,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-08-2010 11:16,16081,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-08-2010 11:31,16525,Uttar Pradesh
85099B,Short Term Deposits,1,12-08-2010 11:31,16525,Uttar Pradesh
22469,Credit Card,1,12-08-2010 11:43,13126,Uttar Pradesh
85099B,Short Term Deposits,1,12-08-2010 12:01,16558,Uttar Pradesh
22086,Vehicle Insurance,1,12-08-2010 12:01,16558,Uttar Pradesh
84879,Guarantees,1,12-08-2010 12:06,16893,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-08-2010 12:06,16893,Uttar Pradesh
22386,Debit Card,1,12-08-2010 12:06,16893,Uttar Pradesh
22469,Credit Card,1,12-08-2010 12:06,16893,Uttar Pradesh
21034,Home Insurance,1,12-08-2010 12:06,16893,Uttar Pradesh
85099B,Short Term Deposits,1,12-08-2010 12:11,15750,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-08-2010 12:17,15021,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-08-2010 12:17,15021,Uttar Pradesh
21034,Home Insurance,1,12-08-2010 12:35,18043,Uttar Pradesh
21212,Health Insurance,1,12-08-2010 12:35,18043,Uttar Pradesh
22086,Vehicle Insurance,1,12-08-2010 12:35,18043,Uttar Pradesh
21034,Home Insurance,1,12-08-2010 12:35,18043,Uttar Pradesh
22386,Debit Card,1,12-08-2010 12:36,16016,Uttar Pradesh
20725,Funds,1,12-08-2010 12:36,16016,Uttar Pradesh
22384,E Account,1,12-08-2010 12:36,16016,Uttar Pradesh
22382,Long Term Loan,1,12-08-2010 12:36,16016,Uttar Pradesh
20727,Long Term Deposits,1,12-08-2010 12:36,16016,Uttar Pradesh
22469,Credit Card,1,12-08-2010 12:36,16016,Uttar Pradesh
20725,Funds,1,12-08-2010 12:36,16016,Uttar Pradesh
20727,Long Term Deposits,1,12-08-2010 12:36,16016,Uttar Pradesh
22469,Credit Card,1,12-08-2010 12:36,16016,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-08-2010 12:36,16016,Uttar Pradesh
22457,Taxes,1,12-08-2010 12:36,16016,Uttar Pradesh
22423,Payroll Account,1,12-08-2010 12:41,17722,Uttar Pradesh
21034,Home Insurance,1,12-08-2010 12:45,17324,Uttar Pradesh
22086,Vehicle Insurance,1,12-08-2010 12:46,17341,Uttar Pradesh
85099B,Short Term Deposits,1,12-08-2010 12:46,17341,Uttar Pradesh
84879,Guarantees,1,12-08-2010 12:46,17341,Uttar Pradesh
22383A,Medium Term Loan,1,12-08-2010 12:46,17341,Uttar Pradesh
84879,Guarantees,1,12-08-2010 12:46,17341,Uttar Pradesh
22086,Vehicle Insurance,1,12-08-2010 12:46,17341,Uttar Pradesh
22386,Debit Card,1,12-08-2010 12:57,15032,Uttar Pradesh
85099B,Short Term Deposits,1,12-08-2010 12:57,15032,Uttar Pradesh
22384,E Account,1,12-08-2010 12:57,15032,Uttar Pradesh
22383A,Medium Term Loan,1,12-08-2010 12:57,15032,Uttar Pradesh
20725,Funds,1,12-08-2010 12:57,15032,Uttar Pradesh
22382,Long Term Loan,1,12-08-2010 12:57,15032,Uttar Pradesh
22384,E Account,1,12-08-2010 12:57,15032,Uttar Pradesh
20727,Long Term Deposits,1,12-08-2010 12:57,15032,Uttar Pradesh
20725,Funds,1,12-08-2010 12:57,15032,Uttar Pradesh
22727,Savings Account,1,12-08-2010 13:01,16713,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-08-2010 13:03,17213,Uttar Pradesh
21034,Home Insurance,1,12-08-2010 13:07,15916,Uttar Pradesh
20727,Long Term Deposits,1,12-08-2010 13:08,12748,Uttar Pradesh
22423,Payroll Account,1,12-08-2010 13:11,13455,Uttar Pradesh
20727,Long Term Deposits,1,12-08-2010 13:17,12748,Uttar Pradesh
22457,Taxes,1,12-08-2010 13:21,13113,Uttar Pradesh
22423,Payroll Account,1,12-08-2010 13:21,13113,Uttar Pradesh
22469,Credit Card,1,12-08-2010 13:28,14217,Uttar Pradesh
47566,Travel Insurance,1,12-08-2010 13:30,17262,Uttar Pradesh
20725,Funds,1,12-08-2010 13:49,17676,Uttar Pradesh
22457,Taxes,1,12-08-2010 13:53,12766,Rajasthan
21212,Health Insurance,1,12-08-2010 13:55,15298,Uttar Pradesh
22197A,Flood Insurance,1,12-08-2010 13:55,15298,Uttar Pradesh
22197A,Flood Insurance,1,12-08-2010 14:22,13523,Uttar Pradesh
22197A,Flood Insurance,1,12-08-2010 14:36,15005,Uttar Pradesh
22469,Credit Card,1,12-08-2010 14:36,15005,Uttar Pradesh
22197A,Flood Insurance,1,12-08-2010 14:38,15581,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-08-2010 14:43,15680,Uttar Pradesh
84879,Guarantees,1,12-08-2010 14:43,15680,Uttar Pradesh
85099B,Short Term Deposits,1,12-08-2010 14:46,15498,Uttar Pradesh
22423,Payroll Account,1,12-08-2010 14:46,15498,Uttar Pradesh
21212,Health Insurance,1,12-08-2010 14:46,15498,Uttar Pradesh
22086,Vehicle Insurance,1,12-08-2010 14:46,15498,Uttar Pradesh
21034,Home Insurance,1,12-08-2010 14:46,13649,Uttar Pradesh
20727,Long Term Deposits,1,12-08-2010 14:46,13649,Uttar Pradesh
22423,Payroll Account,1,12-08-2010 14:46,13649,Uttar Pradesh
22469,Credit Card,1,12-08-2010 14:46,13649,Uttar Pradesh
22086,Vehicle Insurance,1,12-08-2010 14:46,13649,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-08-2010 14:50,17894,Uttar Pradesh
22386,Debit Card,1,12-08-2010 15:03,13531,Uttar Pradesh
85099B,Short Term Deposits,1,12-08-2010 15:03,13531,Uttar Pradesh
22423,Payroll Account,1,12-08-2010 15:03,13531,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-08-2010 15:12,13140,Uttar Pradesh
84879,Guarantees,1,12-08-2010 15:12,13140,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-08-2010 15:16,15713,Uttar Pradesh
21034,Home Insurance,1,12-08-2010 15:17,17999,Uttar Pradesh
21034,Home Insurance,1,12-08-2010 15:17,17999,Uttar Pradesh
22086,Vehicle Insurance,1,12-08-2010 15:33,14766,Uttar Pradesh
20725,Funds,1,12-08-2010 15:38,16722,Uttar Pradesh
20727,Long Term Deposits,1,12-08-2010 15:38,16722,Uttar Pradesh
20728,Particular Plus Account,1,12-08-2010 15:38,16722,Uttar Pradesh
22382,Long Term Loan,1,12-08-2010 15:38,16722,Uttar Pradesh
22383A,Medium Term Loan,1,12-08-2010 15:38,16722,Uttar Pradesh
22727,Savings Account,1,12-08-2010 15:56,17340,Uttar Pradesh
22457,Taxes,1,12-08-2010 15:56,17340,Uttar Pradesh
22197A,Flood Insurance,1,12-08-2010 15:56,17340,Uttar Pradesh
84879,Guarantees,1,12-08-2010 15:56,17340,Uttar Pradesh
20725,Funds,1,12-08-2010 16:34,16700,Uttar Pradesh
85099B,Short Term Deposits,1,12-08-2010 16:34,16700,Uttar Pradesh
84879,Guarantees,1,12-08-2010 16:34,16700,Uttar Pradesh
85123A,Recurrent Deposit Account,1,12-08-2010 16:45,17655,Uttar Pradesh
